ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,frame_pattern,frame_pattern_lower,frame_pattern_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1970-01-01 02:10:45,-0.09244860011338485,-16.660734078803788,19.340988769225813,-17.343458592666703,18.709729650550337,0.6170749829205872,0.6170749829205872,0.6170749829205872,0.6170749829205872,0.6170749829205872,0.6170749829205872,0.0,0.0,0.0,0.5246263828072023
1970-01-01 02:10:46,-0.0940792473405887,-16.785821707244555,19.570642625323313,-17.353957238018246,18.714114500608293,0.6170738974281786,0.6170738974281786,0.6170738974281786,0.6170738974281786,0.6170738974281786,0.6170738974281786,0.0,0.0,0.0,0.5229946500875899
1970-01-01 02:10:47,-0.09570989456779255,-17.127139605174936,19.32572470603298,-17.364455883369786,18.718499350666253,0.6170728119341842,0.6170728119341842,0.6170728119341842,0.6170728119341842,0.6170728119341842,0.6170728119341842,0.0,0.0,0.0,0.5213629173663916
1970-01-01 02:10:48,-0.09734054179499374,-16.782201912155678,19.56692797430351,-17.374954528721325,18.722884200724216,0.6170717264386036,0.6170717264386036,0.6170717264386036,0.6170717264386036,0.6170717264386036,0.6170717264386036,0.0,0.0,0.0,0.5197311846436099
1970-01-01 02:10:49,-0.09897118902219759,-16.938491341816444,19.029990795247315,-17.385453174072865,18.727269050782173,0.6170706409414373,0.6170706409414373,0.6170706409414373,0.6170706409414373,0.6170706409414373,0.6170706409414373,0.0,0.0,0.0,0.5180994519192397
1970-01-01 02:10:50,-0.10060183624939878,-16.764167380343935,19.259054932442147,-17.395951819424404,18.731653900840133,0.6170695554426848,0.6170695554426848,0.6170695554426848,0.6170695554426848,0.6170695554426848,0.6170695554426848,0.0,0.0,0.0,0.516467719193286
1970-01-01 02:10:51,-0.10223248347659997,-16.880229573162286,19.404211795547816,-17.40645046477594,18.736038750898093,0.6170684699423464,0.6170684699423464,0.6170684699423464,0.6170684699423464,0.6170684699423464,0.6170684699423464,0.0,0.0,0.0,0.5148359864657465
1970-01-01 02:10:52,-0.10386313070380382,-17.218991953782968,19.789730463913937,-17.416949110127483,18.740423600956053,0.6170673844404221,0.6170673844404221,0.6170673844404221,0.6170673844404221,0.6170673844404221,0.6170673844404221,0.0,0.0,0.0,0.5132042537366183
1970-01-01 02:10:53,-0.105493777931005,-16.96194007590432,19.55624504655037,-17.42744775547902,18.744808451014016,0.6170662989369118,0.6170662989369118,0.6170662989369118,0.6170662989369118,0.6170662989369118,0.6170662989369118,0.0,0.0,0.0,0.5115725210059068
1970-01-01 02:10:54,-0.10712442515820886,-17.236657004015946,19.534880499339515,-17.437946400830565,18.74905494793133,0.6170652134318155,0.6170652134318155,0.6170652134318155,0.6170652134318155,0.6170652134318155,0.6170652134318155,0.0,0.0,0.0,0.5099407882736067
1970-01-01 02:10:55,-0.10875507238541005,-17.127748639145842,19.38141262965708,-17.448445046182098,18.752983570007633,0.6170641279251332,0.6170641279251332,0.6170641279251332,0.6170641279251332,0.6170641279251332,0.6170641279251332,0.0,0.0,0.0,0.5083090555397232
1970-01-01 02:10:56,-0.1103857196126139,-17.007027188297794,19.46748605420899,-17.45894369153364,18.756912192083938,0.617063042416865,0.617063042416865,0.617063042416865,0.617063042416865,0.617063042416865,0.617063042416865,0.0,0.0,0.0,0.5066773228042512
1970-01-01 02:10:57,-0.11201636683981775,-17.470102999634115,19.492760955044147,-17.46944233688518,18.76084081416024,0.6170619569070109,0.6170619569070109,0.6170619569070109,0.6170619569070109,0.6170619569070109,0.6170619569070109,0.0,0.0,0.0,0.5050455900671932
1970-01-01 02:10:58,-0.11364701406701894,-16.962966035459985,19.675727687325235,-17.47994098223672,18.764769436236545,0.6170608713955709,0.6170608713955709,0.6170608713955709,0.6170608713955709,0.6170608713955709,0.6170608713955709,0.0,0.0,0.0,0.5034138573285519
1970-01-01 02:10:59,-0.11527766129422012,-16.67886555538986,19.151391174442544,-17.49043962758826,18.768698058312854,0.6170597858825448,0.6170597858825448,0.6170597858825448,0.6170597858825448,0.6170597858825448,0.6170597858825448,0.0,0.0,0.0,0.5017821245883247
1970-01-01 02:11:00,-0.11690830852142398,-17.0252015559556,19.556143315569987,-17.5009382729398,18.772626680389155,0.6170587003679329,0.6170587003679329,0.6170587003679329,0.6170587003679329,0.6170587003679329,0.6170587003679329,0.0,0.0,0.0,0.5001503918465089
1970-01-01 02:11:01,-0.11853895574862516,-17.48065435510833,19.014639089822484,-17.511436918291338,18.77655530246546,0.617057614851735,0.617057614851735,0.617057614851735,0.617057614851735,0.617057614851735,0.617057614851735,0.0,0.0,0.0,0.4985186591031099
1970-01-01 02:11:02,-0.12016960297582902,-17.17041012180554,19.800895762705274,-17.521935563642877,18.780697452960258,0.6170565293339514,0.6170565293339514,0.6170565293339514,0.6170565293339514,0.6170565293339514,0.6170565293339514,0.0,0.0,0.0,0.49688692635812237
1970-01-01 02:11:03,-0.1218002502030302,-16.727967369161696,19.25931644347191,-17.532434208994413,18.791283464778978,0.6170554438145817,0.6170554438145817,0.6170554438145817,0.6170554438145817,0.6170554438145817,0.6170554438145817,0.0,0.0,0.0,0.49525519361155146
1970-01-01 02:11:04,-0.12343089743023405,-17.47024313226223,19.326002916802526,-17.542932854345956,18.804540829073378,0.6170543582936259,0.6170543582936259,0.6170543582936259,0.6170543582936259,0.6170543582936259,0.6170543582936259,0.0,0.0,0.0,0.4936234608633918
1970-01-01 02:11:05,-0.1250615446574379,-17.299677966133736,19.71446774194748,-17.553431499697496,18.817291932265395,0.6170532727710843,0.6170532727710843,0.6170532727710843,0.6170532727710843,0.6170532727710843,0.6170532727710843,0.0,0.0,0.0,0.49199172811364644
