ds,y
1970-01-01 00:31:05,5
1970-01-01 00:31:06,5
1970-01-01 00:31:07,5
1970-01-01 00:31:08,5
1970-01-01 00:31:09,5
1970-01-01 00:31:10,5
1970-01-01 00:31:11,5
1970-01-01 00:31:12,5
1970-01-01 00:31:13,5
1970-01-01 00:31:14,5
1970-01-01 00:31:15,5
1970-01-01 00:31:16,5
1970-01-01 00:31:17,5
1970-01-01 00:31:18,5
1970-01-01 00:31:19,4
1970-01-01 00:31:20,4
1970-01-01 00:31:21,4
1970-01-01 00:31:22,4
1970-01-01 00:31:23,4
1970-01-01 00:31:24,4
1970-01-01 00:31:25,4
1970-01-01 00:31:26,4
1970-01-01 00:31:27,4
1970-01-01 00:31:28,4
1970-01-01 00:31:29,4
1970-01-01 00:31:30,4
1970-01-01 00:31:31,4
1970-01-01 00:31:32,3
1970-01-01 00:31:33,3
1970-01-01 00:31:34,3
1970-01-01 00:31:35,3
1970-01-01 00:31:36,3
1970-01-01 00:31:37,3
1970-01-01 00:31:38,3
1970-01-01 00:31:39,3
1970-01-01 00:31:40,4
1970-01-01 00:31:41,3
1970-01-01 00:31:42,4
1970-01-01 00:31:43,3
1970-01-01 00:31:44,3
1970-01-01 00:31:45,3
1970-01-01 00:31:46,3
1970-01-01 00:31:47,3
1970-01-01 00:31:48,3
1970-01-01 00:31:49,3
1970-01-01 00:31:50,3
1970-01-01 00:31:51,3
1970-01-01 00:31:52,2
1970-01-01 00:31:53,3
1970-01-01 00:31:54,3
1970-01-01 00:31:55,2
1970-01-01 00:31:56,3
1970-01-01 00:31:57,3
1970-01-01 00:31:58,5
1970-01-01 00:31:59,5
1970-01-01 00:32:00,5
1970-01-01 00:32:01,5
1970-01-01 00:32:02,5
1970-01-01 00:32:03,4
1970-01-01 00:32:04,5
1970-01-01 00:32:05,5
1970-01-01 00:32:06,5
1970-01-01 00:32:07,5
1970-01-01 00:32:08,5
1970-01-01 00:32:09,5
1970-01-01 00:32:10,5
1970-01-01 00:32:11,5
1970-01-01 00:32:12,5
1970-01-01 00:32:13,5
1970-01-01 00:32:14,4
1970-01-01 00:32:15,5
1970-01-01 00:32:16,5
1970-01-01 00:32:17,5
1970-01-01 00:32:18,5
1970-01-01 00:32:19,5
1970-01-01 00:32:20,5
1970-01-01 00:32:21,5
1970-01-01 00:32:22,5
1970-01-01 00:32:23,5
1970-01-01 00:32:24,5
1970-01-01 00:32:25,5
1970-01-01 00:32:26,5
1970-01-01 00:32:27,4
1970-01-01 00:32:28,4
1970-01-01 00:32:29,5
1970-01-01 00:32:30,5
1970-01-01 00:32:31,5
1970-01-01 00:32:32,5
1970-01-01 00:32:33,5
1970-01-01 00:32:34,5
1970-01-01 00:32:35,5
1970-01-01 00:32:36,5
1970-01-01 00:32:37,6
1970-01-01 00:32:38,6
1970-01-01 00:32:39,5
1970-01-01 00:32:40,6
1970-01-01 00:32:41,6
1970-01-01 00:32:42,6
1970-01-01 00:32:43,6
1970-01-01 00:32:44,5
1970-01-01 00:32:45,5
1970-01-01 00:32:46,5
1970-01-01 00:32:47,6
1970-01-01 00:32:48,6
1970-01-01 00:32:49,6
1970-01-01 00:32:50,5
1970-01-01 00:32:51,6
1970-01-01 00:32:52,6
1970-01-01 00:32:53,6
1970-01-01 00:32:54,6
1970-01-01 00:32:55,6
1970-01-01 00:32:56,5
1970-01-01 00:32:57,5
1970-01-01 00:32:58,5
1970-01-01 00:32:59,4
1970-01-01 00:33:00,5
1970-01-01 00:33:01,5
1970-01-01 00:33:02,4
1970-01-01 00:33:03,7
1970-01-01 00:33:04,7
1970-01-01 00:33:05,5
1970-01-01 00:33:06,6
1970-01-01 00:33:07,6
1970-01-01 00:33:08,5
1970-01-01 00:33:09,6
1970-01-01 00:33:10,7
1970-01-01 00:33:11,7
1970-01-01 00:33:12,6
1970-01-01 00:33:13,7
1970-01-01 00:33:14,7
1970-01-01 00:33:15,6
1970-01-01 00:33:16,7
1970-01-01 00:33:17,7
1970-01-01 00:33:18,7
1970-01-01 00:33:19,8
1970-01-01 00:33:20,7
1970-01-01 00:33:21,6
1970-01-01 00:33:22,7
1970-01-01 00:33:23,6
1970-01-01 00:33:24,7
1970-01-01 00:33:25,7
1970-01-01 00:33:26,6
1970-01-01 00:33:27,8
1970-01-01 00:33:28,7
1970-01-01 00:33:29,6
1970-01-01 00:33:30,7
1970-01-01 00:33:31,7
1970-01-01 00:33:32,6
1970-01-01 00:33:33,6
1970-01-01 00:33:34,6
1970-01-01 00:33:35,8
1970-01-01 00:33:36,6
1970-01-01 00:33:37,7
1970-01-01 00:33:38,6
1970-01-01 00:33:39,6
1970-01-01 00:33:40,6
1970-01-01 00:33:41,6
1970-01-01 00:33:42,6
1970-01-01 00:33:43,6
1970-01-01 00:33:44,6
1970-01-01 00:33:45,6
1970-01-01 00:33:46,6
1970-01-01 00:33:47,7
1970-01-01 00:33:48,6
1970-01-01 00:33:49,6
1970-01-01 00:33:50,6
1970-01-01 00:33:51,6
1970-01-01 00:33:52,6
1970-01-01 00:33:53,5
1970-01-01 00:33:54,4
1970-01-01 00:33:55,3
1970-01-01 00:33:56,4
1970-01-01 00:33:57,5
1970-01-01 00:33:58,6
1970-01-01 00:33:59,5
1970-01-01 00:34:00,5
1970-01-01 00:34:01,5
1970-01-01 00:34:02,3
1970-01-01 00:34:03,3
1970-01-01 00:34:04,3
1970-01-01 00:34:05,4
1970-01-01 00:34:06,4
1970-01-01 00:34:07,4
1970-01-01 00:34:08,3
1970-01-01 00:34:09,4
1970-01-01 00:34:10,5
1970-01-01 00:34:11,3
1970-01-01 00:34:12,3
1970-01-01 00:34:13,4
1970-01-01 00:34:14,5
1970-01-01 00:34:15,5
1970-01-01 00:34:16,5
1970-01-01 00:34:17,5
1970-01-01 00:34:18,5
1970-01-01 00:34:19,5
1970-01-01 00:34:20,6
1970-01-01 00:34:21,5
1970-01-01 00:34:22,6
1970-01-01 00:34:23,6
1970-01-01 00:34:24,5
1970-01-01 00:34:25,5
1970-01-01 00:34:26,3
1970-01-01 00:34:27,3
1970-01-01 00:34:28,3
1970-01-01 00:34:29,3
1970-01-01 00:34:30,4
1970-01-01 00:34:31,5
1970-01-01 00:34:32,3
1970-01-01 00:34:33,4
1970-01-01 00:34:34,3
1970-01-01 00:34:35,3
1970-01-01 00:34:36,3
1970-01-01 00:34:37,3
1970-01-01 00:34:38,3
1970-01-01 00:34:39,3
1970-01-01 00:34:40,3
1970-01-01 00:34:41,3
1970-01-01 00:34:42,3
1970-01-01 00:34:43,3
1970-01-01 00:34:44,4
1970-01-01 00:34:45,4
1970-01-01 00:34:46,4
1970-01-01 00:34:47,5
1970-01-01 00:34:48,5
1970-01-01 00:34:49,5
1970-01-01 00:34:50,5
1970-01-01 00:34:51,5
1970-01-01 00:34:52,6
1970-01-01 00:34:53,7
1970-01-01 00:34:54,6
1970-01-01 00:34:55,6
1970-01-01 00:34:56,6
1970-01-01 00:34:57,7
1970-01-01 00:34:58,6
1970-01-01 00:34:59,5
1970-01-01 00:35:00,7
1970-01-01 00:35:01,7
1970-01-01 00:35:02,8
1970-01-01 00:35:03,6
1970-01-01 00:35:04,7
1970-01-01 00:35:05,4
1970-01-01 00:35:06,4
1970-01-01 00:35:07,6
1970-01-01 00:35:08,5
1970-01-01 00:35:09,5
1970-01-01 00:35:10,3
1970-01-01 00:35:11,5
1970-01-01 00:35:12,5
1970-01-01 00:35:13,6
1970-01-01 00:35:14,4
1970-01-01 00:35:15,5
1970-01-01 00:35:16,5
1970-01-01 00:35:17,4
1970-01-01 00:35:18,5
1970-01-01 00:35:19,7
1970-01-01 00:35:20,5
1970-01-01 00:35:21,6
1970-01-01 00:35:22,6
1970-01-01 00:35:23,6
1970-01-01 00:35:24,6
1970-01-01 00:35:25,5
1970-01-01 00:35:26,6
1970-01-01 00:35:27,7
1970-01-01 00:35:28,6
1970-01-01 00:35:29,6
1970-01-01 00:35:30,5
1970-01-01 00:35:31,7
1970-01-01 00:35:32,6
1970-01-01 00:35:33,6
1970-01-01 00:35:34,6
1970-01-01 00:35:35,6
1970-01-01 00:35:36,5
1970-01-01 00:35:37,6
1970-01-01 00:35:38,6
1970-01-01 00:35:39,6
1970-01-01 00:35:40,6
1970-01-01 00:35:41,7
1970-01-01 00:35:42,7
1970-01-01 00:35:43,7
1970-01-01 00:35:44,5
1970-01-01 00:35:45,7
1970-01-01 00:35:46,7
1970-01-01 00:35:47,8
1970-01-01 00:35:48,7
1970-01-01 00:35:49,7
1970-01-01 00:35:50,7
1970-01-01 00:35:51,7
1970-01-01 00:35:52,6
1970-01-01 00:35:53,7
1970-01-01 00:35:54,7
1970-01-01 00:35:55,6
1970-01-01 00:35:56,6
1970-01-01 00:35:57,6
1970-01-01 00:35:58,5
1970-01-01 00:35:59,6
1970-01-01 00:36:00,6
1970-01-01 00:36:01,8
1970-01-01 00:36:02,6
1970-01-01 00:36:03,7
1970-01-01 00:36:04,6
1970-01-01 00:36:05,7
1970-01-01 00:36:06,6
1970-01-01 00:36:07,7
1970-01-01 00:36:08,6
1970-01-01 00:36:09,6
1970-01-01 00:36:10,6
1970-01-01 00:36:11,7
1970-01-01 00:36:12,7
1970-01-01 00:36:13,7
1970-01-01 00:36:14,6
1970-01-01 00:36:15,6
1970-01-01 00:36:16,7
1970-01-01 00:36:17,7
1970-01-01 00:36:18,7
1970-01-01 00:36:19,6
1970-01-01 00:36:20,6
1970-01-01 00:36:21,7
1970-01-01 00:36:22,7
1970-01-01 00:36:23,7
1970-01-01 00:36:24,7
1970-01-01 00:36:25,7
1970-01-01 00:36:26,7
1970-01-01 00:36:27,7
1970-01-01 00:36:28,7
1970-01-01 00:36:29,6
1970-01-01 00:36:30,6
1970-01-01 00:36:31,6
1970-01-01 00:36:32,6
1970-01-01 00:36:33,6
1970-01-01 00:36:34,6
1970-01-01 00:36:35,6
1970-01-01 00:36:36,6
1970-01-01 00:36:37,6
1970-01-01 00:36:38,6
1970-01-01 00:36:39,6
1970-01-01 00:36:40,6
1970-01-01 00:36:41,6
1970-01-01 00:36:42,6
1970-01-01 00:36:43,7
1970-01-01 00:36:44,6
1970-01-01 00:36:45,6
1970-01-01 00:36:46,6
1970-01-01 00:36:47,6
1970-01-01 00:36:48,6
1970-01-01 00:36:49,5
1970-01-01 00:36:50,5
1970-01-01 00:36:51,5
1970-01-01 00:36:52,5
1970-01-01 00:36:53,4
1970-01-01 00:36:54,5
1970-01-01 00:36:55,4
1970-01-01 00:36:56,4
1970-01-01 00:36:57,4
1970-01-01 00:36:58,4
1970-01-01 00:36:59,4
1970-01-01 00:37:00,4
1970-01-01 00:37:01,4
1970-01-01 00:37:02,5
1970-01-01 00:37:03,6
1970-01-01 00:37:04,5
1970-01-01 00:37:05,6
1970-01-01 00:37:06,5
1970-01-01 00:37:07,6
1970-01-01 00:37:08,6
1970-01-01 00:37:09,6
1970-01-01 00:37:10,5
1970-01-01 00:37:11,5
1970-01-01 00:37:12,5
1970-01-01 00:37:13,6
1970-01-01 00:37:14,7
1970-01-01 00:37:15,6
1970-01-01 00:37:16,6
1970-01-01 00:37:17,7
1970-01-01 00:37:18,6
1970-01-01 00:37:19,6
1970-01-01 00:37:20,7
1970-01-01 00:37:21,6
1970-01-01 00:37:22,7
1970-01-01 00:37:23,6
1970-01-01 00:37:24,6
1970-01-01 00:37:25,5
1970-01-01 00:37:26,7
1970-01-01 00:37:27,5
1970-01-01 00:37:28,6
1970-01-01 00:37:29,6
1970-01-01 00:37:30,6
1970-01-01 00:37:31,6
1970-01-01 00:37:32,6
1970-01-01 00:37:33,6
1970-01-01 00:37:34,5
1970-01-01 00:37:35,6
1970-01-01 00:37:36,6
1970-01-01 00:37:37,6
1970-01-01 00:37:38,6
1970-01-01 00:37:39,6
1970-01-01 00:37:40,6
1970-01-01 00:37:41,5
1970-01-01 00:37:42,5
1970-01-01 00:37:43,7
1970-01-01 00:37:44,6
1970-01-01 00:37:45,6
1970-01-01 00:37:46,6
1970-01-01 00:37:47,6
1970-01-01 00:37:48,6
1970-01-01 00:37:49,5
1970-01-01 00:37:50,6
1970-01-01 00:37:51,6
1970-01-01 00:37:52,6
1970-01-01 00:37:53,6
1970-01-01 00:37:54,7
1970-01-01 00:37:55,6
1970-01-01 00:37:56,6
1970-01-01 00:37:57,6
1970-01-01 00:37:58,6
1970-01-01 00:37:59,6
1970-01-01 00:38:00,6
1970-01-01 00:38:01,5
1970-01-01 00:38:02,6
1970-01-01 00:38:03,4
1970-01-01 00:38:04,7
1970-01-01 00:38:05,5
1970-01-01 00:38:06,4
1970-01-01 00:38:07,5
1970-01-01 00:38:08,5
1970-01-01 00:38:09,5
1970-01-01 00:38:10,5
1970-01-01 00:38:11,5
1970-01-01 00:38:12,5
1970-01-01 00:38:13,6
1970-01-01 00:38:14,5
1970-01-01 00:38:15,6
1970-01-01 00:38:16,6
1970-01-01 00:38:17,5
1970-01-01 00:38:18,6
1970-01-01 00:38:19,7
1970-01-01 00:38:20,6
1970-01-01 00:38:21,6
1970-01-01 00:38:22,6
1970-01-01 00:38:23,6
1970-01-01 00:38:24,6
1970-01-01 00:38:25,5
1970-01-01 00:38:26,6
1970-01-01 00:38:27,5
1970-01-01 00:38:28,6
1970-01-01 00:38:29,5
1970-01-01 00:38:30,5
1970-01-01 00:38:31,5
1970-01-01 00:38:32,5
1970-01-01 00:38:33,7
1970-01-01 00:38:34,5
1970-01-01 00:38:35,5
1970-01-01 00:38:36,5
1970-01-01 00:38:37,4
1970-01-01 00:38:38,4
1970-01-01 00:38:39,4
1970-01-01 00:38:40,4
1970-01-01 00:38:41,4
1970-01-01 00:38:42,5
1970-01-01 00:38:43,5
1970-01-01 00:38:44,5
1970-01-01 00:38:45,5
1970-01-01 00:38:46,5
1970-01-01 00:38:47,5
1970-01-01 00:38:48,5
1970-01-01 00:38:49,5
1970-01-01 00:38:50,6
1970-01-01 00:38:51,6
1970-01-01 00:38:52,6
1970-01-01 00:38:53,6
1970-01-01 00:38:54,5
1970-01-01 00:38:55,5
1970-01-01 00:38:56,6
1970-01-01 00:38:57,5
1970-01-01 00:38:58,5
1970-01-01 00:38:59,5
1970-01-01 00:39:00,5
1970-01-01 00:39:01,4
1970-01-01 00:39:02,5
1970-01-01 00:39:03,5
1970-01-01 00:39:04,5
1970-01-01 00:39:05,6
1970-01-01 00:39:06,4
1970-01-01 00:39:07,5
1970-01-01 00:39:08,6
1970-01-01 00:39:09,5
1970-01-01 00:39:10,5
1970-01-01 00:39:11,6
1970-01-01 00:39:12,6
1970-01-01 00:39:13,6
1970-01-01 00:39:14,8
1970-01-01 00:39:15,6
1970-01-01 00:39:16,6
1970-01-01 00:39:17,6
1970-01-01 00:39:18,6
1970-01-01 00:39:19,6
1970-01-01 00:39:20,6
1970-01-01 00:39:21,6
1970-01-01 00:39:22,6
1970-01-01 00:39:23,6
1970-01-01 00:39:24,6
1970-01-01 00:39:25,6
1970-01-01 00:39:26,6
1970-01-01 00:39:27,6
1970-01-01 00:39:28,6
1970-01-01 00:39:29,6
1970-01-01 00:39:30,6
1970-01-01 00:39:31,6
1970-01-01 00:39:32,6
1970-01-01 00:39:33,6
1970-01-01 00:39:34,6
1970-01-01 00:39:35,6
1970-01-01 00:39:36,6
1970-01-01 00:39:37,6
1970-01-01 00:39:38,6
1970-01-01 00:39:39,6
1970-01-01 00:39:40,6
1970-01-01 00:39:41,6
1970-01-01 00:39:42,6
1970-01-01 00:39:43,6
1970-01-01 00:39:44,6
1970-01-01 00:39:45,5
1970-01-01 00:39:46,5
1970-01-01 00:39:47,5
1970-01-01 00:39:48,4
1970-01-01 00:39:49,4
1970-01-01 00:39:50,5
1970-01-01 00:39:51,5
1970-01-01 00:39:52,5
1970-01-01 00:39:53,5
1970-01-01 00:39:54,5
1970-01-01 00:39:55,5
1970-01-01 00:39:56,5
1970-01-01 00:39:57,5
1970-01-01 00:39:58,5
1970-01-01 00:39:59,4
1970-01-01 00:40:00,4
1970-01-01 00:40:01,4
1970-01-01 00:40:02,4
1970-01-01 00:40:03,4
1970-01-01 00:40:04,4
1970-01-01 00:40:05,4
1970-01-01 00:40:06,4
1970-01-01 00:40:07,4
1970-01-01 00:40:08,4
1970-01-01 00:40:09,4
1970-01-01 00:40:10,3
1970-01-01 00:40:11,2
1970-01-01 00:40:12,4
1970-01-01 00:40:13,3
1970-01-01 00:40:14,3
1970-01-01 00:40:15,4
1970-01-01 00:40:16,5
1970-01-01 00:40:17,4
1970-01-01 00:40:18,4
1970-01-01 00:40:19,5
1970-01-01 00:40:20,4
1970-01-01 00:40:21,4
1970-01-01 00:40:22,4
1970-01-01 00:40:23,4
1970-01-01 00:40:24,4
1970-01-01 00:40:25,4
1970-01-01 00:40:26,4
1970-01-01 00:40:27,4
1970-01-01 00:40:28,4
1970-01-01 00:40:29,4
1970-01-01 00:40:30,4
1970-01-01 00:40:31,4
1970-01-01 00:40:32,4
1970-01-01 00:40:33,4
1970-01-01 00:40:34,4
1970-01-01 00:40:35,4
1970-01-01 00:40:36,4
1970-01-01 00:40:37,5
1970-01-01 00:40:38,4
1970-01-01 00:40:39,4
1970-01-01 00:40:40,4
1970-01-01 00:40:41,5
1970-01-01 00:40:42,4
1970-01-01 00:40:43,4
1970-01-01 00:40:44,4
1970-01-01 00:40:45,3
1970-01-01 00:40:46,3
1970-01-01 00:40:47,3
1970-01-01 00:40:48,3
1970-01-01 00:40:49,3
1970-01-01 00:40:50,4
1970-01-01 00:40:51,4
1970-01-01 00:40:52,4
1970-01-01 00:40:53,5
1970-01-01 00:40:54,4
1970-01-01 00:40:55,5
1970-01-01 00:40:56,4
1970-01-01 00:40:57,4
1970-01-01 00:40:58,4
1970-01-01 00:40:59,4
1970-01-01 00:41:00,4
1970-01-01 00:41:01,4
1970-01-01 00:41:02,4
1970-01-01 00:41:03,4
1970-01-01 00:41:04,4
1970-01-01 00:41:05,4
1970-01-01 00:41:06,4
1970-01-01 00:41:07,4
1970-01-01 00:41:08,4
1970-01-01 00:41:09,4
1970-01-01 00:41:10,4
1970-01-01 00:41:11,4
1970-01-01 00:41:12,4
1970-01-01 00:41:13,4
1970-01-01 00:41:14,4
1970-01-01 00:41:15,4
1970-01-01 00:41:16,4
1970-01-01 00:41:17,5
1970-01-01 00:41:18,5
1970-01-01 00:41:19,5
1970-01-01 00:41:20,4
1970-01-01 00:41:21,5
1970-01-01 00:41:22,5
1970-01-01 00:41:23,5
1970-01-01 00:41:24,5
1970-01-01 00:41:25,5
1970-01-01 00:41:26,5
1970-01-01 00:41:27,5
1970-01-01 00:41:28,4
1970-01-01 00:41:29,5
1970-01-01 00:41:30,5
1970-01-01 00:41:31,5
1970-01-01 00:41:32,5
1970-01-01 00:41:33,5
1970-01-01 00:41:34,5
1970-01-01 00:41:35,5
1970-01-01 00:41:36,5
1970-01-01 00:41:37,3
1970-01-01 00:41:38,5
1970-01-01 00:41:39,5
1970-01-01 00:41:40,5
1970-01-01 00:41:41,5
1970-01-01 00:41:42,5
1970-01-01 00:41:43,3
1970-01-01 00:41:44,4
1970-01-01 00:41:45,4
1970-01-01 00:41:46,4
1970-01-01 00:41:47,4
1970-01-01 00:41:48,4
1970-01-01 00:41:49,4
1970-01-01 00:41:50,5
1970-01-01 00:41:51,5
1970-01-01 00:41:52,2
1970-01-01 00:41:53,4
1970-01-01 00:41:54,4
1970-01-01 00:41:55,3
1970-01-01 00:41:56,2
1970-01-01 00:41:57,3
1970-01-01 00:41:58,4
1970-01-01 00:41:59,3
1970-01-01 00:42:00,3
1970-01-01 00:42:01,3
1970-01-01 00:42:02,3
1970-01-01 00:42:03,4
1970-01-01 00:42:04,4
1970-01-01 00:42:05,4
1970-01-01 00:42:06,3
1970-01-01 00:42:07,4
1970-01-01 00:42:08,4
1970-01-01 00:42:09,5
1970-01-01 00:42:10,5
1970-01-01 00:42:11,5
1970-01-01 00:42:12,5
1970-01-01 00:42:13,5
1970-01-01 00:42:14,5
1970-01-01 00:42:15,4
1970-01-01 00:42:16,5
1970-01-01 00:42:17,4
1970-01-01 00:42:18,5
1970-01-01 00:42:19,4
1970-01-01 00:42:20,5
1970-01-01 00:42:21,4
1970-01-01 00:42:22,4
1970-01-01 00:42:23,5
1970-01-01 00:42:24,5
1970-01-01 00:42:25,2
1970-01-01 00:42:26,5
1970-01-01 00:42:27,5
1970-01-01 00:42:28,5
1970-01-01 00:42:29,5
1970-01-01 00:42:30,4
1970-01-01 00:42:31,4
1970-01-01 00:42:32,5
1970-01-01 00:42:33,5
1970-01-01 00:42:34,3
1970-01-01 00:42:35,5
1970-01-01 00:42:36,5
1970-01-01 00:42:37,5
1970-01-01 00:42:38,5
1970-01-01 00:42:39,5
1970-01-01 00:42:40,4
1970-01-01 00:42:41,4
1970-01-01 00:42:42,4
1970-01-01 00:42:43,4
1970-01-01 00:42:44,4
1970-01-01 00:42:45,4
1970-01-01 00:42:46,4
1970-01-01 00:42:47,4
1970-01-01 00:42:48,4
1970-01-01 00:42:49,5
1970-01-01 00:42:50,5
1970-01-01 00:42:51,4
1970-01-01 00:42:52,4
1970-01-01 00:42:53,4
1970-01-01 00:42:54,4
1970-01-01 00:42:55,4
1970-01-01 00:42:56,5
1970-01-01 00:42:57,5
1970-01-01 00:42:58,4
1970-01-01 00:42:59,4
1970-01-01 00:43:00,5
1970-01-01 00:43:01,4
1970-01-01 00:43:02,4
1970-01-01 00:43:03,4
1970-01-01 00:43:04,4
1970-01-01 00:43:05,4
1970-01-01 00:43:06,4
1970-01-01 00:43:07,4
1970-01-01 00:43:08,4
1970-01-01 00:43:09,4
1970-01-01 00:43:10,4
1970-01-01 00:43:11,4
1970-01-01 00:43:12,4
1970-01-01 00:43:13,4
1970-01-01 00:43:14,4
1970-01-01 00:43:15,4
1970-01-01 00:43:16,4
1970-01-01 00:43:17,4
1970-01-01 00:43:18,3
1970-01-01 00:43:19,4
1970-01-01 00:43:20,3
1970-01-01 00:43:21,3
1970-01-01 00:43:22,4
1970-01-01 00:43:23,4
1970-01-01 00:43:24,3
1970-01-01 00:43:25,3
1970-01-01 00:43:26,3
1970-01-01 00:43:27,3
1970-01-01 00:43:28,3
1970-01-01 00:43:29,3
1970-01-01 00:43:30,3
1970-01-01 00:43:31,4
1970-01-01 00:43:32,3
1970-01-01 00:43:33,3
1970-01-01 00:43:34,3
1970-01-01 00:43:35,4
1970-01-01 00:43:36,3
1970-01-01 00:43:37,3
1970-01-01 00:43:38,3
1970-01-01 00:43:39,3
1970-01-01 00:43:40,5
1970-01-01 00:43:41,4
1970-01-01 00:43:42,5
1970-01-01 00:43:43,4
1970-01-01 00:43:44,4
1970-01-01 00:43:45,4
1970-01-01 00:43:46,5
1970-01-01 00:43:47,4
1970-01-01 00:43:48,5
1970-01-01 00:43:49,4
1970-01-01 00:43:50,4
1970-01-01 00:43:51,4
1970-01-01 00:43:52,4
1970-01-01 00:43:53,4
1970-01-01 00:43:54,4
1970-01-01 00:43:55,4
1970-01-01 00:43:56,4
1970-01-01 00:43:57,4
1970-01-01 00:43:58,4
1970-01-01 00:43:59,4
1970-01-01 00:44:00,4
1970-01-01 00:44:01,4
1970-01-01 00:44:02,4
1970-01-01 00:44:03,5
1970-01-01 00:44:04,4
1970-01-01 00:44:05,6
1970-01-01 00:44:06,5
1970-01-01 00:44:07,5
1970-01-01 00:44:08,6
1970-01-01 00:44:09,5
1970-01-01 00:44:10,5
1970-01-01 00:44:11,5
1970-01-01 00:44:12,6
1970-01-01 00:44:13,6
1970-01-01 00:44:14,7
1970-01-01 00:44:15,6
1970-01-01 00:44:16,6
1970-01-01 00:44:17,7
1970-01-01 00:44:18,6
1970-01-01 00:44:19,6
1970-01-01 00:44:20,6
1970-01-01 00:44:21,6
1970-01-01 00:44:22,7
1970-01-01 00:44:23,4
1970-01-01 00:44:24,5
1970-01-01 00:44:25,7
1970-01-01 00:44:26,4
1970-01-01 00:44:27,5
1970-01-01 00:44:28,6
1970-01-01 00:44:29,4
1970-01-01 00:44:30,4
1970-01-01 00:44:31,4
1970-01-01 00:44:32,3
1970-01-01 00:44:33,5
1970-01-01 00:44:34,4
1970-01-01 00:44:35,4
1970-01-01 00:44:36,4
1970-01-01 00:44:37,5
1970-01-01 00:44:38,6
1970-01-01 00:44:39,6
1970-01-01 00:44:40,6
1970-01-01 00:44:41,7
1970-01-01 00:44:42,5
1970-01-01 00:44:43,5
1970-01-01 00:44:44,5
1970-01-01 00:44:45,4
1970-01-01 00:44:46,4
1970-01-01 00:44:47,4
1970-01-01 00:44:48,4
1970-01-01 00:44:49,4
1970-01-01 00:44:50,4
1970-01-01 00:44:51,4
1970-01-01 00:44:52,4
1970-01-01 00:44:53,4
1970-01-01 00:44:54,5
1970-01-01 00:44:55,4
1970-01-01 00:44:56,4
1970-01-01 00:44:57,4
1970-01-01 00:44:58,4
1970-01-01 00:44:59,4
1970-01-01 00:45:00,5
1970-01-01 00:45:01,5
1970-01-01 00:45:02,5
1970-01-01 00:45:03,5
1970-01-01 00:45:04,4
1970-01-01 00:45:05,5
1970-01-01 00:45:06,5
1970-01-01 00:45:07,5
1970-01-01 00:45:08,5
1970-01-01 00:45:09,5
1970-01-01 00:45:10,5
1970-01-01 00:45:11,5
1970-01-01 00:45:12,5
1970-01-01 00:45:13,5
1970-01-01 00:45:14,5
1970-01-01 00:45:15,5
1970-01-01 00:45:16,5
1970-01-01 00:45:17,5
1970-01-01 00:45:18,4
1970-01-01 00:45:19,4
1970-01-01 00:45:20,4
1970-01-01 00:45:21,4
1970-01-01 00:45:22,4
1970-01-01 00:45:23,4
1970-01-01 00:45:24,5
1970-01-01 00:45:25,5
1970-01-01 00:45:26,5
1970-01-01 00:45:27,5
1970-01-01 00:45:28,5
1970-01-01 00:45:29,5
1970-01-01 00:45:30,4
1970-01-01 00:45:31,5
1970-01-01 00:45:32,5
1970-01-01 00:45:33,5
1970-01-01 00:45:34,5
1970-01-01 00:45:35,5
1970-01-01 00:45:36,5
1970-01-01 00:45:37,5
1970-01-01 00:45:38,5
1970-01-01 00:45:39,5
1970-01-01 00:45:40,5
1970-01-01 00:45:41,5
1970-01-01 00:45:42,5
1970-01-01 00:45:43,5
1970-01-01 00:45:44,5
1970-01-01 00:45:45,5
1970-01-01 00:45:46,5
1970-01-01 00:45:47,5
1970-01-01 00:45:48,5
1970-01-01 00:45:49,5
1970-01-01 00:45:50,5
1970-01-01 00:45:51,5
1970-01-01 00:45:52,5
1970-01-01 00:45:53,4
1970-01-01 00:45:54,5
1970-01-01 00:45:55,4
1970-01-01 00:45:56,4
1970-01-01 00:45:57,5
1970-01-01 00:45:58,4
1970-01-01 00:45:59,4
1970-01-01 00:46:00,4
1970-01-01 00:46:01,4
1970-01-01 00:46:02,5
1970-01-01 00:46:03,4
1970-01-01 00:46:04,7
1970-01-01 00:46:05,4
1970-01-01 00:46:06,5
1970-01-01 00:46:07,5
1970-01-01 00:46:08,4
1970-01-01 00:46:09,4
1970-01-01 00:46:10,5
1970-01-01 00:46:11,6
1970-01-01 00:46:12,6
1970-01-01 00:46:13,4
1970-01-01 00:46:14,4
1970-01-01 00:46:15,4
1970-01-01 00:46:16,5
1970-01-01 00:46:17,5
1970-01-01 00:46:18,5
1970-01-01 00:46:19,5
1970-01-01 00:46:20,4
1970-01-01 00:46:21,3
1970-01-01 00:46:22,3
1970-01-01 00:46:23,4
1970-01-01 00:46:24,4
1970-01-01 00:46:25,3
1970-01-01 00:46:26,4
1970-01-01 00:46:27,4
1970-01-01 00:46:28,4
1970-01-01 00:46:29,4
1970-01-01 00:46:30,4
1970-01-01 00:46:31,3
1970-01-01 00:46:32,3
1970-01-01 00:46:33,4
1970-01-01 00:46:34,4
1970-01-01 00:46:35,3
1970-01-01 00:46:36,4
1970-01-01 00:46:37,4
